"","CountryCode","CountryName","Date","community_understanding","manage_imported_cases","cases_controlled","test_and_trace","endemic_factor","openness_risk"
"2515","AZE","Azerbaijan","2020-03-25",0.415714285714286,1,0.831428571428571,0.615586064312409,0,0.284317769636183
"2516","AZE","Azerbaijan","2020-03-26",0.415714285714286,1,0.831428571428571,0.610027829589964,0,0.285707328316795
"2517","AZE","Azerbaijan","2020-03-27",0.388571428571429,1,0.777142857142857,0.617420845562193,0,0.30421621718088
"2518","AZE","Azerbaijan","2020-03-28",0.327142857142857,1,0.654285714285714,0.623356544477458,0,0.348803721023493
"2519","AZE","Azerbaijan","2020-03-29",0.315714285714286,1,0.631428571428571,0.624644803058685,0,0.357053084949615
"2520","AZE","Azerbaijan","2020-03-30",0.294285714285714,1,0.588571428571429,0.629780235260876,0,0.371840655470495
"2521","AZE","Azerbaijan","2020-03-31",0.212857142857143,1,0.425714285714286,0.62151287125061,0,0.434978925044491
"2522","AZE","Azerbaijan","2020-04-01",0.198571428571429,1,0.397142857142857,0.622732818858577,0,0.445388223856784
"2523","AZE","Azerbaijan","2020-04-02",0.12,1,0.24,0.63210015436935,0,0.501974961407663
"2524","AZE","Azerbaijan","2020-04-03",0.102857142857143,1,0.205714285714286,0.638043506573868,0,0.513346266213676
"2525","AZE","Azerbaijan","2020-04-04",0.102857142857143,1,0.205714285714286,0.639466299300217,0,0.512990568032089
"2526","AZE","Azerbaijan","2020-04-05",0.0157142857142861,1,0.0314285714285722,0.633703686178443,0,0.579788364169675
"2527","AZE","Azerbaijan","2020-04-06",0,1,0,0.625952737951512,0,0.593511815512122
"2528","AZE","Azerbaijan","2020-04-07",0,1,0,0.621815799233777,0,0.594546050191556
"2529","AZE","Azerbaijan","2020-04-08",0,1,0,0.620208836208549,0,0.594947790947863
"2530","AZE","Azerbaijan","2020-04-09",0,1,0,0.620052707710045,0,0.594986823072489
"2531","AZE","Azerbaijan","2020-04-10",0,1,0,0.608645780798994,0,0.597838554800251
"2532","AZE","Azerbaijan","2020-04-11",0,1,0,0.624914639650045,0,0.593771340087489
"2533","AZE","Azerbaijan","2020-04-12",0,1,0,0.617964713226944,0,0.595508821693264
"2534","AZE","Azerbaijan","2020-04-13",0,1,0,0.622955704496038,0,0.59426107387599
"2535","AZE","Azerbaijan","2020-04-14",0,1,0,0.620328024048675,0,0.594917993987831
"2536","AZE","Azerbaijan","2020-04-15",0,1,0,0.61858462621978,0,0.595353843445055
"2537","AZE","Azerbaijan","2020-04-16",0,1,0,0.619448612134232,0,0.595137846966442
"2538","AZE","Azerbaijan","2020-04-17",0,1,0,0.622456741061494,0,0.594385814734627
"2539","AZE","Azerbaijan","2020-04-18",0.0014285714285711,1,0.00285714285714221,0.621087075207213,0,0.593656802626768
"2540","AZE","Azerbaijan","2020-04-19",0.05,1,0.1,0.61369491907239,0,0.559076270231902
"2541","AZE","Azerbaijan","2020-04-20",0.0714285714285711,1,0.142857142857142,0.611836587072096,0,0.543469424660548
"2542","AZE","Azerbaijan","2020-04-21",0.0885714285714289,1,0.177142857142858,0.611654461244456,0,0.530657813260314
"2543","AZE","Azerbaijan","2020-04-22",0.0957142857142867,1,0.191428571428573,0.610884305576798,0,0.525493209320086
"2544","AZE","Azerbaijan","2020-04-23",0.121428571428571,1,0.242857142857142,0.608055566298417,0,0.506914679853968
"2545","AZE","Azerbaijan","2020-04-24",0.121428571428571,1,0.242857142857142,0.610115501653337,0,0.506399696015237
"2546","AZE","Azerbaijan","2020-04-25",0.14,1,0.28,0.606278938639713,0,0.493430265340072
"2547","AZE","Azerbaijan","2020-04-26",0.151428571428571,1,0.302857142857142,0.607769729195332,0,0.484486139129739
"2548","AZE","Azerbaijan","2020-04-27",0.147142857142858,1,0.294285714285716,0.627675967643249,0,0.482723865232044
"2549","AZE","Azerbaijan","2020-04-28",0.154285714285713,1,0.308571428571427,0.627888052485975,0,0.477313701164221
"2550","AZE","Azerbaijan","2020-04-29",0.161428571428573,1,0.322857142857147,0.623368233076345,0,0.473086513159484
"2551","AZE","Azerbaijan","2020-04-30",0.145714285714284,1,0.291428571428569,0.624451202505494,0,0.484601485087913
"2552","AZE","Azerbaijan","2020-05-01",0.134285714285716,1,0.268571428571431,0.62305445266983,0,0.493522101118256
"2553","AZE","Azerbaijan","2020-05-02",0.125714285714284,1,0.251428571428569,0.623253190083498,0,0.499900988193412
"2554","AZE","Azerbaijan","2020-05-03",0.104285714285716,1,0.208571428571431,0.62100447677172,0,0.516534595092783
"2555","AZE","Azerbaijan","2020-05-04",0.09,1,0.18,0.623611293725961,0,0.52659717656851
"2556","AZE","Azerbaijan","2020-05-05",0.0628571428571422,1,0.125714285714284,0.624760248302144,0,0.546667080781607
"2557","AZE","Azerbaijan","2020-05-06",0.01,1,0.02,0.630644756822629,0,0.584838810794343
"2558","AZE","Azerbaijan","2020-05-07",0,1,0,0.630491129979903,0,0.592377217505024
"2559","AZE","Azerbaijan","2020-05-08",0,1,0,0.63432078499057,0,0.591419803752357
"2560","AZE","Azerbaijan","2020-05-09",0,1,0,0.634470643336692,0,0.591382339165827
"2561","AZE","Azerbaijan","2020-05-10",0,1,0,0.634308353302278,0,0.591422911674431
"2562","AZE","Azerbaijan","2020-05-11",0,1,0,0.635040260629565,0,0.591239934842609
"2563","AZE","Azerbaijan","2020-05-12",0,1,0,0.635438217550315,0,0.591140445612421
"2564","AZE","Azerbaijan","2020-05-13",0,1,0,0.636455244526265,0,0.590886188868434
"2565","AZE","Azerbaijan","2020-05-14",0,1,0,0.638476727963661,0,0.590380818009085
"2566","AZE","Azerbaijan","2020-05-15",0,1,0,0.640694798418561,0,0.58982630039536
"2567","AZE","Azerbaijan","2020-05-16",0,1,0,0.641238032878594,0,0.589690491780351
"2568","AZE","Azerbaijan","2020-05-17",0,1,0,0.642045269639553,0,0.589488682590112
"2569","AZE","Azerbaijan","2020-05-18",0,1,0,0.642948212249003,0,0.589262946937749
"2570","AZE","Azerbaijan","2020-05-19",0,1,0,0.643348477780386,0,0.589162880554903
"2571","AZE","Azerbaijan","2020-05-20",0,1,0,0.64434206534129,0,0.588914483664677
"2572","AZE","Azerbaijan","2020-05-21",0,1,0,0.645415262786082,0,0.588646184303479
"2573","AZE","Azerbaijan","2020-05-22",0,1,0,0.646158386474884,0,0.588460403381279
"2574","AZE","Azerbaijan","2020-05-23",0,1,0,0.646833835747596,0,0.588291541063101
"2575","AZE","Azerbaijan","2020-05-24",0,1,0,0.647593237420797,0,0.588101690644801
"2576","AZE","Azerbaijan","2020-05-25",0,1,0,0.648300211034661,0,0.587924947241335
"2577","AZE","Azerbaijan","2020-05-26",0,1,0,0.648703315554802,0,0.587824171111299
"2578","AZE","Azerbaijan","2020-05-27",0,1,0,0.650191990382189,0,0.587452002404453
"2579","AZE","Azerbaijan","2020-05-28",0,1,0,0.650568031697614,0,0.587357992075597
"2580","AZE","Azerbaijan","2020-05-29",0,1,0,0.650616189385238,0,0.58734595265369
"2581","AZE","Azerbaijan","2020-05-30",0,1,0,0.651740293283629,0,0.587064926679093
"2582","AZE","Azerbaijan","2020-05-31",0,1,0,0.65274886308639,0,0.586812784228402
"2583","AZE","Azerbaijan","2020-06-01",0,1,0,0.654423965737546,0,0.586394008565613
"2584","AZE","Azerbaijan","2020-06-02",0,1,0,0.65455765349575,0,0.586360586626062
"2585","AZE","Azerbaijan","2020-06-03",0,1,0,0.654509105714214,0,0.586372723571446
"2586","AZE","Azerbaijan","2020-06-04",0,1,0,0.656023702243588,0,0.585994074439103
"2587","AZE","Azerbaijan","2020-06-05",0,1,0,0.656912089801734,0,0.585771977549566
"2588","AZE","Azerbaijan","2020-06-06",0,1,0,0.656485585339093,0,0.585878603665227
"2589","AZE","Azerbaijan","2020-06-07",0,1,0,0.655957306626288,0,0.586010673343428
"2590","AZE","Azerbaijan","2020-06-08",0,1,0,0.656226375104782,0,0.585943406223805
"2591","AZE","Azerbaijan","2020-06-09",0,1,0,0.656131214847264,0,0.585967196288184
"2592","AZE","Azerbaijan","2020-06-10",0,1,0,0.656252330235757,0,0.585936917441061
"2593","AZE","Azerbaijan","2020-06-11",0,1,0,0.656602092843383,0,0.585849476789154
"2594","AZE","Azerbaijan","2020-06-12",0,1,0,0.657001608473445,0,0.585749597881639
"2595","AZE","Azerbaijan","2020-06-13",0,1,0,0.65764999747107,0,0.585587500632232
"2596","AZE","Azerbaijan","2020-06-14",0,1,0,0.657294200534397,0,0.585676449866401
"2597","AZE","Azerbaijan","2020-06-15",0,1,0,0.657291557711584,0,0.585677110572104
"2598","AZE","Azerbaijan","2020-06-16",0,1,0,0.657372428600788,0,0.585656892849803
"2599","AZE","Azerbaijan","2020-06-17",0,1,0,0.657547874935553,0,0.585613031266112
"2600","AZE","Azerbaijan","2020-06-18",0,1,0,0.657725450114462,0,0.585568637471384
"2601","AZE","Azerbaijan","2020-06-19",0,1,0,0.658579628015475,0,0.585355092996131
"2602","AZE","Azerbaijan","2020-06-20",0,1,0,0.658118939844475,0,0.585470265038881
"2603","AZE","Azerbaijan","2020-06-21",0,1,0,0.657812133286263,0,0.585546966678434
"2604","AZE","Azerbaijan","2020-06-22",0,1,0,0.657766198687416,0,0.585558450328146
"2605","AZE","Azerbaijan","2020-06-23",0,1,0,0.657129591713524,0,0.585717602071619
"2606","AZE","Azerbaijan","2020-06-24",0,1,0,0.65732035049193,0,0.585669912377017
"2607","AZE","Azerbaijan","2020-06-25",0,1,0,0.657029769644869,0,0.585742557588783
"2608","AZE","Azerbaijan","2020-06-26",0,1,0,0.657402327831375,0.00413652990381919,0.58736339161509
"2609","AZE","Azerbaijan","2020-06-27",0,1,0,0.657251878973276,0.0117039778730891,0.590536140087091
"2610","AZE","Azerbaijan","2020-06-28",0,1,0,0.656906036703807,0.0164935019042708,0.592605536541941
"2611","AZE","Azerbaijan","2020-06-29",0,1,0,0.656974165030965,0.0206124925710892,0.594295050659056
"2612","AZE","Azerbaijan","2020-06-30",0,1,0,0.657754948664311,0.0269346642922502,0.596724031089195
"2613","AZE","Azerbaijan","2020-07-01",0,1,0,0.657853340617752,0.0315326073621872,0.59860577445901
"2614","AZE","Azerbaijan","2020-07-02",0,1,0,0.657889334911189,0.031341026400939,0.598517654626025
"2615","AZE","Azerbaijan","2020-07-03",0,1,0,0.65803887151773,0.0337357884165286,0.599474094259543
"2616","AZE","Azerbaijan","2020-07-04",0,1,0,0.658462521961822,0.0400579601376933,0.601993025908196
"2617","AZE","Azerbaijan","2020-07-05",0,1,0,0.658094621588701,0.0413032363857998,0.6025975131292
"2618","AZE","Azerbaijan","2020-07-06",0,1,0,0.658088145663696,0.0402495410989378,0.602162285325214
"2619","AZE","Azerbaijan","2020-07-07",0,1,0,0.657893547236247,0.0372800361996061,0.600978196054953
"2620","AZE","Azerbaijan","2020-07-08",0,1,0,0.658006006906616,0.0354600170677562,0.600196728599184
"2621","AZE","Azerbaijan","2020-07-09",0,1,0,0.657750233535275,0.0310536549590686,0.598432242556311
"2622","AZE","Azerbaijan","2020-07-10",0,1,0,0.657611739008492,0.0287546834241001,0.597513090446692
"2623","AZE","Azerbaijan","2020-07-11",0,1,0,0.657755195105954,0.0232946260285504,0.595215398052731
"2624","AZE","Azerbaijan","2020-07-12",0,1,0,0.657183837314934,0.0230072545866812,0.595235853281776
"2625","AZE","Azerbaijan","2020-07-13",0,1,0,0.656950294893526,0.0227198831448095,0.595173855545803
"2626","AZE","Azerbaijan","2020-07-14",0,1,0,0.656686646619114,0.0242525308347877,0.595873049340399
"2627","AZE","Azerbaijan","2020-07-15",0,1,0,0.656618413265629,0.0248272737185311,0.596127726381919
"2628","AZE","Azerbaijan","2020-07-16",0,1,0,0.656410352614086,0.0264557118891315,0.596852790611212
"2629","AZE","Azerbaijan","2020-07-17",0,1,0,0.656000805187314,0.0211872354548313,0.594771318446395
"2630","AZE","Azerbaijan","2020-07-18",0,1,0,0.656113796198627,0.0159187590205286,0.592562370058408
"2631","AZE","Azerbaijan","2020-07-19",0,1,0,0.655681141125729,0.0126618826793252,0.591320724809394
"2632","AZE","Azerbaijan","2020-07-20",0,1,0,0.655641624546867,1.75392370032057e-05,0.586096853535995
"2633","AZE","Azerbaijan","2020-07-21",0,1,0,0.655636406079419,0,0.586090898480145
"2634","AZE","Azerbaijan","2020-07-22",0,1,0,0.655616656359573,0,0.586095835910107
"2635","AZE","Azerbaijan","2020-07-23",0,1,0,0.655465810753526,0,0.586133547311619
"2636","AZE","Azerbaijan","2020-07-24",0,1,0,0.655253361529259,0,0.586186659617685
"2637","AZE","Azerbaijan","2020-07-25",0,1,0,0.655430485432996,0,0.586142378641751
"2638","AZE","Azerbaijan","2020-07-26",0,1,0,0.655084499225712,0,0.586228875193572
"2639","AZE","Azerbaijan","2020-07-27",0,1,0,0.655039099485066,0,0.586240225128734
"2640","AZE","Azerbaijan","2020-07-28",0,1,0,0.655195867640282,0,0.586201033089929
"2641","AZE","Azerbaijan","2020-07-29",0,1,0,0.655498402886884,0,0.586125399278279
"2642","AZE","Azerbaijan","2020-07-30",0,1,0,0.655465100665927,0,0.586133724833518
"2643","AZE","Azerbaijan","2020-07-31",0,1,0,0.655114696932396,0,0.586221325766901
"2644","AZE","Azerbaijan","2020-08-01",0,1,0,0.655384338588517,0,0.586153915352871
"2645","AZE","Azerbaijan","2020-08-02",0,1,0,0.655183011738711,0,0.586204247065322
"2646","AZE","Azerbaijan","2020-08-03",0,1,0,0.655387066900984,0,0.586153233274754
"2647","AZE","Azerbaijan","2020-08-04",0,1,0,0.655332671586563,0,0.586166832103359
"2648","AZE","Azerbaijan","2020-08-05",0,1,0,0.655547569367288,0,0.586113107658178
"2649","AZE","Azerbaijan","2020-08-06",0,1,0,0.65549989514676,0,0.58612502621331
"2650","AZE","Azerbaijan","2020-08-07",0,1,0,0.655717768814496,0,0.586070557796376
"2651","AZE","Azerbaijan","2020-08-08",0,1,0,0.65575088567563,0,0.586062278581092
"2652","AZE","Azerbaijan","2020-08-09",0,1,0,0.655767103479188,0,0.586058224130203
"2653","AZE","Azerbaijan","2020-08-10",0,1,0,0.655954938940625,0,0.586011265264844
"2654","AZE","Azerbaijan","2020-08-11",0,1,0,0.655765162647141,0,0.586058709338215
"2655","AZE","Azerbaijan","2020-08-12",0,1,0,0.65564563996092,0,0.58608859000977
"2656","AZE","Azerbaijan","2020-08-13",0,1,0,0.655639992730938,0,0.586090001817266
"2657","AZE","Azerbaijan","2020-08-14",0,1,0,0.65568489625038,0,0.586078775937405
"2658","AZE","Azerbaijan","2020-08-15",0,1,0,0.655347016239218,0,0.586163245940195
"2659","AZE","Azerbaijan","2020-08-16",0,1,0,0.655384065659633,0,0.586153983585092
"2660","AZE","Azerbaijan","2020-08-17",0,1,0,0.655345756421633,0,0.586163560894592
"2661","AZE","Azerbaijan","2020-08-18",0,1,0,0.655198511685162,0,0.586200372078709
"2662","AZE","Azerbaijan","2020-08-19",0,1,0,0.655401461881281,0,0.58614963452968
"2663","AZE","Azerbaijan","2020-08-20",0,1,0,0.655269224915627,0,0.586182693771093
"2664","AZE","Azerbaijan","2020-08-21",0,1,0,0.655203602446363,0,0.586199099388409
"2665","AZE","Azerbaijan","2020-08-22",0,1,0,0.655175442275551,0,0.586206139431112
"2666","AZE","Azerbaijan","2020-08-23",0,1,0,0.654993107696307,0,0.586251723075923
"2667","AZE","Azerbaijan","2020-08-24",0,1,0,0.654828235990045,0,0.586292941002489
"2668","AZE","Azerbaijan","2020-08-25",0,1,0,0.654786662511564,0,0.586303334372109
"2669","AZE","Azerbaijan","2020-08-26",0,1,0,0.654628237014424,0,0.586342940746394
"2670","AZE","Azerbaijan","2020-08-27",0,1,0,0.654669152577024,0,0.586332711855744
"2671","AZE","Azerbaijan","2020-08-28",0,1,0,0.654652538962773,0,0.586336865259307
"2672","AZE","Azerbaijan","2020-08-29",0,1,0,0.654652538962773,0,0.586336865259307
"2673","AZE","Azerbaijan","2020-08-30",0,1,0,0.654652538962773,0,0.586336865259307
"2674","BDI","Burundi","2020-01-01",0,0,NA,0,NA,1
"2675","BDI","Burundi","2020-01-02",0,0,NA,0,NA,1
"2676","BDI","Burundi","2020-01-03",0,0,NA,0,NA,1
"2677","BDI","Burundi","2020-01-04",0,0,NA,0,NA,1
"2678","BDI","Burundi","2020-01-05",0,0,NA,0,NA,1
"2679","BDI","Burundi","2020-01-06",0,0,NA,0,NA,1
"2680","BDI","Burundi","2020-01-07",0,0,NA,0,NA,1
"2681","BDI","Burundi","2020-01-08",0,0,NA,0,NA,1
"2682","BDI","Burundi","2020-01-09",0,0,NA,0,NA,1
"2683","BDI","Burundi","2020-01-10",0,0,NA,0,NA,1
"2684","BDI","Burundi","2020-01-11",0,0,NA,0,NA,1
"2685","BDI","Burundi","2020-01-12",0,0,NA,0,NA,1
"2686","BDI","Burundi","2020-01-13",0,0,NA,0,NA,1
"2687","BDI","Burundi","2020-01-14",0,0,NA,0,NA,1
"2688","BDI","Burundi","2020-01-15",0,0,NA,0,NA,1
"2689","BDI","Burundi","2020-01-16",0,0,NA,0,NA,1
"2690","BDI","Burundi","2020-01-17",0,0,NA,0,NA,1
"2691","BDI","Burundi","2020-01-18",0,0,NA,0,NA,1
"2692","BDI","Burundi","2020-01-19",0,0,NA,0,NA,1
"2693","BDI","Burundi","2020-01-20",0,0,NA,0,NA,1
"2694","BDI","Burundi","2020-01-21",0,0,NA,0,NA,1
"2695","BDI","Burundi","2020-01-22",0,0,NA,0,NA,1
"2696","BDI","Burundi","2020-01-23",0,0,NA,0,NA,1
"2697","BDI","Burundi","2020-01-24",0,0,NA,0,NA,1
"2698","BDI","Burundi","2020-01-25",0,0,NA,0,NA,1
"2699","BDI","Burundi","2020-01-26",0,0,NA,0,NA,1
"2700","BDI","Burundi","2020-01-27",0,0,NA,0,NA,1
"2701","BDI","Burundi","2020-01-28",0,0,NA,0,NA,1
"2702","BDI","Burundi","2020-01-29",0,0,NA,0,NA,1
"2703","BDI","Burundi","2020-01-30",0,0,NA,0,NA,1
"2704","BDI","Burundi","2020-01-31",0,0,NA,0,NA,1
"2705","BDI","Burundi","2020-02-01",0,0,NA,0,NA,1
"2706","BDI","Burundi","2020-02-02",0,0,NA,0,NA,1
"2707","BDI","Burundi","2020-02-03",0,0,NA,0,NA,1
"2708","BDI","Burundi","2020-02-04",0,0,NA,0,NA,1
"2709","BDI","Burundi","2020-02-05",0,0,NA,0,NA,1
"2710","BDI","Burundi","2020-02-06",0,0,NA,0,NA,1
"2711","BDI","Burundi","2020-02-07",0,0,NA,0,NA,1
"2712","BDI","Burundi","2020-02-08",0,0,NA,0,NA,1
"2713","BDI","Burundi","2020-02-09",0,0,NA,0,NA,1
"2714","BDI","Burundi","2020-02-10",0,0,NA,0,NA,1
"2715","BDI","Burundi","2020-02-11",0,0,NA,0,NA,1
"2716","BDI","Burundi","2020-02-12",0,0,NA,0,NA,1
"2717","BDI","Burundi","2020-02-13",0,0,NA,0,NA,1
"2718","BDI","Burundi","2020-02-14",0,0,NA,0,NA,1
"2719","BDI","Burundi","2020-02-15",0,0,NA,0,NA,1
"2720","BDI","Burundi","2020-02-16",0,0,NA,0,NA,1
"2721","BDI","Burundi","2020-02-17",0,0,NA,0,NA,1
"2722","BDI","Burundi","2020-02-18",0,0,NA,0,NA,1
"2723","BDI","Burundi","2020-02-19",0,0,NA,0,NA,1
"2724","BDI","Burundi","2020-02-20",0,0,NA,0,NA,1
"2725","BDI","Burundi","2020-02-21",0,0,NA,0,NA,1
"2726","BDI","Burundi","2020-02-22",0,0,NA,0,NA,1
"2727","BDI","Burundi","2020-02-23",0,0,NA,0,NA,1
"2728","BDI","Burundi","2020-02-24",0,0,NA,0,NA,1
"2729","BDI","Burundi","2020-02-25",0,0,NA,0,NA,1
"2730","BDI","Burundi","2020-02-26",0,0,NA,0,NA,1
"2731","BDI","Burundi","2020-02-27",0,0,NA,0,NA,1
"2732","BDI","Burundi","2020-02-28",0,0,NA,0,NA,1
"2733","BDI","Burundi","2020-02-29",0,0,NA,0,NA,1
"2734","BDI","Burundi","2020-03-01",0,0,NA,0,NA,1
"2735","BDI","Burundi","2020-03-02",0,0,NA,0,NA,1
"2736","BDI","Burundi","2020-03-03",0,0,NA,0,NA,1
"2737","BDI","Burundi","2020-03-04",0,0,NA,0,NA,1
"2738","BDI","Burundi","2020-03-05",0,0.5,NA,0,NA,0.833333333333333
"2739","BDI","Burundi","2020-03-06",0,0.5,NA,0,NA,0.833333333333333
"2740","BDI","Burundi","2020-03-07",0,0.5,NA,0,NA,0.833333333333333
"2741","BDI","Burundi","2020-03-08",0,0.5,NA,0,NA,0.833333333333333
"2742","BDI","Burundi","2020-03-09",0,0.5,NA,0,NA,0.833333333333333
"2743","BDI","Burundi","2020-03-10",0,0.5,NA,0,NA,0.833333333333333
"2744","BDI","Burundi","2020-03-11",0,0.5,NA,0,NA,0.833333333333333
"2745","BDI","Burundi","2020-03-12",0,0.5,NA,0,NA,0.833333333333333
"2746","BDI","Burundi","2020-03-13",0,0.5,NA,0,NA,0.833333333333333
"2747","BDI","Burundi","2020-03-14",0,0.5,NA,0,NA,0.833333333333333
"2748","BDI","Burundi","2020-03-15",0,0.5,NA,0,NA,0.833333333333333
"2749","BDI","Burundi","2020-03-16",0,0.5,NA,0,NA,0.833333333333333
"2750","BDI","Burundi","2020-03-17",0,0.5,NA,0,NA,0.833333333333333
"2751","BDI","Burundi","2020-03-18",0,0.5,NA,0,NA,0.833333333333333
"2752","BDI","Burundi","2020-03-19",0,0.5,NA,0,NA,0.833333333333333
"2753","BDI","Burundi","2020-03-20",0,0.5,NA,0,NA,0.833333333333333
"2754","BDI","Burundi","2020-03-21",0,0.5,NA,0,NA,0.833333333333333
"2755","BDI","Burundi","2020-03-22",0,1,NA,0,NA,0.666666666666667
"2756","BDI","Burundi","2020-03-23",0,1,NA,0,NA,0.666666666666667
"2757","BDI","Burundi","2020-03-24",0,1,NA,0,NA,0.666666666666667
"2758","BDI","Burundi","2020-03-25",0,1,NA,0,NA,0.666666666666667
"2759","BDI","Burundi","2020-03-26",0,1,NA,0,NA,0.666666666666667
"2760","BDI","Burundi","2020-03-27",0,1,NA,0,NA,0.666666666666667
"2761","BDI","Burundi","2020-03-28",0,1,NA,0,NA,0.666666666666667
"2762","BDI","Burundi","2020-03-29",0,1,NA,0,NA,0.666666666666667
"2763","BDI","Burundi","2020-03-30",0,1,NA,0,NA,0.666666666666667
"2764","BDI","Burundi","2020-03-31",0,1,NA,0.125,NA,0.625
"2765","BDI","Burundi","2020-04-01",0,1,NA,0.291666666666667,NA,0.569444444444444
"2766","BDI","Burundi","2020-04-02",0,1,1,0.291666666666667,0,0.427083333333333
"2767","BDI","Burundi","2020-04-03",0,1,0.993333333333333,0.291666666666667,0,0.42875
"2768","BDI","Burundi","2020-04-04",0,1,0.996666666666667,0.291666666666667,0,0.427916666666667
"2769","BDI","Burundi","2020-04-05",0,1,0.998,0.291666666666667,0,0.427583333333333
"2770","BDI","Burundi","2020-04-06",0,1,0.998666666666667,0.291666666666667,0,0.427416666666667
"2771","BDI","Burundi","2020-04-07",0,1,0.999047619047619,0.291666666666667,0,0.427321428571429
"2772","BDI","Burundi","2020-04-08",0,1,0.997142857142857,0.291666666666667,0,0.427797619047619
"2773","BDI","Burundi","2020-04-09",0,1,0.997142857142857,0.291666666666667,0,0.427797619047619
"2774","BDI","Burundi","2020-04-10",0,1,1,0.291666666666667,0,0.427083333333333
"2775","BDI","Burundi","2020-04-11",0,1,1,0.291666666666667,0,0.427083333333333
"2776","BDI","Burundi","2020-04-12",0,1,0.994285714285714,0.291666666666667,0,0.428511904761905
"2777","BDI","Burundi","2020-04-13",0,1,0.994285714285714,0.291666666666667,0,0.428511904761905
"2778","BDI","Burundi","2020-04-14",0.497142857142857,1,0.994285714285714,0.291666666666667,0,0.30422619047619
"2779","BDI","Burundi","2020-04-15",0.497142857142857,1,0.994285714285714,0.291666666666667,0,0.30422619047619
"2780","BDI","Burundi","2020-04-16",0.497142857142857,1,0.994285714285714,0.291666666666667,0,0.30422619047619
"2781","BDI","Burundi","2020-04-17",0.497142857142857,1,0.994285714285714,0.291666666666667,0,0.30422619047619
"2782","BDI","Burundi","2020-04-18",0.495714285714286,1,0.991428571428571,0.291666666666667,0,0.305297619047619
"2783","BDI","Burundi","2020-04-19",0.498571428571429,1,0.997142857142857,0.291666666666667,0,0.303154761904762
"2784","BDI","Burundi","2020-04-20",0.498571428571429,1,0.997142857142857,0.291666666666667,0,0.303154761904762
"2785","BDI","Burundi","2020-04-21",0.498571428571429,1,0.997142857142857,0.291666666666667,0,0.303154761904762
"2786","BDI","Burundi","2020-04-22",0.498571428571429,1,0.997142857142857,0.291666666666667,0,0.303154761904762
"2787","BDI","Burundi","2020-04-23",0.491428571428571,1,0.982857142857143,0.291666666666667,0,0.308511904761905
"2788","BDI","Burundi","2020-04-24",0.491428571428571,1,0.982857142857143,0.291666666666667,0,0.308511904761905
"2789","BDI","Burundi","2020-04-25",0.491428571428571,1,0.982857142857143,0.291666666666667,0,0.308511904761905
"2790","BDI","Burundi","2020-04-26",0.487142857142857,1,0.974285714285714,0.291666666666667,0,0.31172619047619
"2791","BDI","Burundi","2020-04-27",0.487142857142857,1,0.974285714285714,0.291666666666667,0,0.31172619047619
"2792","BDI","Burundi","2020-04-28",0.487142857142857,1,0.974285714285714,0.291666666666667,0,0.31172619047619
"2793","BDI","Burundi","2020-04-29",0.487142857142857,1,0.974285714285714,0.291666666666667,0,0.31172619047619
"2794","BDI","Burundi","2020-04-30",0.494285714285714,1,0.988571428571429,0.291666666666667,0,0.306369047619048
"2795","BDI","Burundi","2020-05-01",0.494285714285714,1,0.988571428571429,0.291666666666667,0,0.306369047619048
"2796","BDI","Burundi","2020-05-02",0.495714285714286,1,0.991428571428571,0.291666666666667,0,0.305297619047619
"2797","BDI","Burundi","2020-05-03",0.494285714285714,1,0.988571428571429,0.291666666666667,0,0.306369047619048
"2798","BDI","Burundi","2020-05-04",0.494285714285714,1,0.988571428571429,0.291666666666667,0,0.306369047619048
"2799","BDI","Burundi","2020-05-05",0.494285714285714,1,0.988571428571429,0.291666666666667,0,0.306369047619048
"2800","BDI","Burundi","2020-05-06",0.494285714285714,1,0.988571428571429,0.291666666666667,0,0.306369047619048
"2801","BDI","Burundi","2020-05-07",0.494285714285714,1,0.988571428571429,0.291666666666667,0,0.306369047619048
"2802","BDI","Burundi","2020-05-08",0.494285714285714,1,0.988571428571429,0.208333333333333,0,0.327202380952381
"2803","BDI","Burundi","2020-05-09",0.494285714285714,1,0.988571428571429,0.208333333333333,0,0.327202380952381
"2804","BDI","Burundi","2020-05-10",0.5,1,1,0.208333333333333,0,0.322916666666667
"2805","BDI","Burundi","2020-05-11",0.5,1,1,0.208333333333333,0,0.322916666666667
"2806","BDI","Burundi","2020-05-12",0.5,1,1,0.208333333333333,0,0.322916666666667
"2807","BDI","Burundi","2020-05-13",0.488571428571429,1,0.977142857142857,0.208333333333333,0,0.331488095238095
"2808","BDI","Burundi","2020-05-14",0.488571428571429,1,0.977142857142857,0.208333333333333,0,0.331488095238095
"2809","BDI","Burundi","2020-05-15",0.488571428571429,1,0.977142857142857,0.208333333333333,0,0.331488095238095
"2810","BDI","Burundi","2020-05-16",0.488571428571429,1,0.977142857142857,0.208333333333333,0,0.331488095238095
"2811","BDI","Burundi","2020-05-17",0.488571428571429,1,0.977142857142857,0.208333333333333,0,0.331488095238095
"2812","BDI","Burundi","2020-05-18",0.467142857142857,1,0.934285714285714,0.208333333333333,0,0.347559523809524
"2813","BDI","Burundi","2020-05-19",0.467142857142857,1,0.934285714285714,0.208333333333333,0,0.347559523809524
"2814","BDI","Burundi","2020-05-20",0.478571428571429,1,0.957142857142857,0.208333333333333,0,0.338988095238095
