"","CountryName","CountryCode","Date","region","PolicyType","PolicyCode","previous_PolicyCode","Notes"
"187","Indonesia","IDN",2022-03-01,"East_Asia_Pacific","V1: Vaccine Prioritisation","-3","-3","""As of March 4, 2022, COVID-19 vaccination for dose 2 has reached 70.38% or 146,577,204 doses of the national vaccination target of 208,265,720 residents.""    source: https://web.archive.org/web/20220307221421/https://covid19.go.id/artikel/2022/03/07/kabar-baik-vaksinasi-dosis-2-capai-7038-dari-target-sasaran-vaksinasi-nasional"
"188","Indonesia","IDN",2022-02-11,"East_Asia_Pacific","V2: Vaccine Availability","23629","20743","https://web.archive.org/web/20220301091821/https://indonesien.ahk.de/en/infocenter/news/news-details/covid-19-developments-in-indonesia"
"189","Indonesia","IDN",2022-03-01,"East_Asia_Pacific","V2: Vaccine Availability","24493","23629","No policy change  https://web.archive.org/web/20220307221421/https://covid19.go.id/artikel/2022/03/07/kabar-baik-vaksinasi-dosis-2-capai-7038-dari-target-sasaran-vaksinasi-nasional"
"190","Indonesia","IDN",2022-02-11,"East_Asia_Pacific","V3: Vaccine Financial Support","23629","20743","Free"
"191","Indonesia","IDN",2022-03-01,"East_Asia_Pacific","V3: Vaccine Financial Support","24493","23629","No policy change  https://web.archive.org/web/20220307221421/https://covid19.go.id/artikel/2022/03/07/kabar-baik-vaksinasi-dosis-2-capai-7038-dari-target-sasaran-vaksinasi-nasional"
"192","Indonesia","IDN",2022-02-11,"East_Asia_Pacific","V4: Mandatory Vaccination","23629","20743","Lots of mandates in place"
"193","Indonesia","IDN",2022-03-01,"East_Asia_Pacific","V4: Mandatory Vaccination","24493","23629","No policy change  https://web.archive.org/web/20220307221421/https://covid19.go.id/artikel/2022/03/07/kabar-baik-vaksinasi-dosis-2-capai-7038-dari-target-sasaran-vaksinasi-nasional"
"194","Japan","JPN",2022-02-12,"East_Asia_Pacific","C1: School closing","1G","1G","No change to previous policy. Schools continue to remain open with increased vigilence in all prefectures. Students will be attending in-person schooling on alternative days to reduce capacity on school grounds for: Okinawa prefecture, Nagoya city, and Shinjuku ward. Schools also have the jurisdiction to close in the event of an outbreak.  https://web.archive.org/web/20220128051225/https://www3.nhk.or.jp/news/html/20220126/k10013450681000.html  https://web.archive.org/web/20220207231209/https://www3.nhk.or.jp/news/html/20220131/k10013458681000.html  https://web.archive.org/web/20220211185845/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0203eigo.pdf    On February 12 2022, priority measures begin being applied to Kochi prefecture until March 6.  Priority have also been extended until Mar 6 for: Gunma, Saitama, Chiba, Tokyo, Kanagawa, Niigata, Gifu, Aichi, Mie, Kagawa, Nagasaki, Kumamoto, Miyazaki.  From Feb 5 to Feb 27, priority measures apply to Wakayama prefecture.  From Jan 27 to Feb 20, priority measures apply to: Hokkaido, Aomori, Yamagata, Fukushima, Ibaraki, Tochigi, Ishikawa, Nagano, Shizuoka, Kyoto, Osaka, Hyogo, Shimane, Okayama, Fukuoka, Saga, Oita, Kagoshima Prefecture.  From Jan 9 to Feb 20: Hiroshima prefecture, Yamaguchi prefecture, Okinawa prefecture.  https://web.archive.org/web/20220211020611/https://corona.go.jp/emergency/  https://web.archive.org/web/20220211185423/https://www3.nhk.or.jp/news/html/20220210/k10013476611000.html"
"195","Japan","JPN",2022-02-20,"East_Asia_Pacific","C1: School closing","1G","1G","No change to previous policy. Schools continue to remain open with increased vigilence in all prefectures. Students will be attending in-person schooling on alternative days to reduce capacity on school grounds for: Nagoya city and Shinjuku ward. Schools also have the jurisdiction to close in the event of an outbreak.  https://web.archive.org/web/20220128051225/https://www3.nhk.or.jp/news/html/20220126/k10013450681000.html  https://web.archive.org/web/20220207231209/https://www3.nhk.or.jp/news/html/20220131/k10013458681000.html    On February 20 2022 the following prefectures will lift priority measures: Okinawa, Yamaguchi, Yamagata, Shimane, Oita.  For all other prefectures listed, priority measures have been extended and are to continue until March 6 2022: Hiroshima, Gunma, Saitama, Chiba, Tokyo, Kanagawa, Niigata, Gifu, Aichi, Mie, Kagawa, Nagasaki, Kumamoto, Miyazaki, Hokkaido, Aomori, Fukushima, Ibaraki, Tochigi, Ishikawa, Nagano, Shizuoka, Kyoto, Osaka, Hyogo, Okayama, Fukuoka, Saga, Kagoshima, Wakayama, Kochi.  https://web.archive.org/web/20220220024624/https://www3.nhk.or.jp/news/html/20220218/k10013489721000.html  https://web.archive.org/web/20220220024616/https://corona.go.jp/emergency/"
"196","Japan","JPN",2022-03-07,"East_Asia_Pacific","C1: School closing","1G","1G","On March 7, priority measures for the following 18 metropolitan areas or prefectures continue until March 21 2022:  Gunma, Saitama, Chiba, Tokyo, Kanagawa, Gifu, Aichi, Kagawa, Kumamoto, Hokkaido, Aomori, Ibaraki, Tochigi, Ishikawa, Shizuoka, Kyoto, Osaka, Hyogo.  Meanwhile, on March 6, measures for the folloiwng 13 prefectures are lifted:   Fukushima, Niigata, Nagano, Mie, Wakayama, Okayama, Hiroshima, Kochi, Fukuoka, Saga, Nagasaki, Miyazaki and Kagoshima.    No change to previous policy. Schools continue to remain open with increased vigilence in all prefectures. Students will be attending in-person schooling on alternative days to reduce capacity on school grounds for: Nagoya city and Shinjuku ward. Schools also have the jurisdiction to close in the event of an outbreak.    https://web.archive.org/web/20220307055524/https://corona.go.jp/emergency/  https://web.archive.org/web/20220304021624/http://www3.nhk.or.jp/news/html/20220303/k10013511781000.html"
"197","Japan","JPN",2022-02-12,"East_Asia_Pacific","C2: Workplace closing","1G","1G","No change to previous policy.  The following measures now apply to all prefectures: Require closing restaurants and retail from 9PM and to refrain from serving alcohol after 8PM. Restaurants may continue to serve patrons up to a limit of 4 people per table and may serve groups greater than 4 if proof of vaccination is shown. For all other businesses remote work from home is encouraged when possible.  In Tokyo and Okinawa, upper limit for event gatherings will also be limited to a maximum of 5,000 or half of the venue's capacity, whichever is the smallest number of attendees. Loud events may only operate at 50% venue capacity, all other events may operate at 100% venue capacity.  https://web.archive.org/web/20220120163925/https://www3.nhk.or.jp/news/html/20220119/k10013438191000.html  https://web.archive.org/web/20220211185845/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0203eigo.pdf  https://web.archive.org/web/20220207231918/https://www.bousai.metro.tokyo.lg.jp/1009757/1020861.html  https://web.archive.org/web/20220207231943/https://www.bousai.metro.tokyo.lg.jp/1009757/1020864.html    On February 12 2022, priority measures begin being applied to Kochi prefecture until March 6.  Priority have also been extended until Mar 6 for: Gunma, Saitama, Chiba, Tokyo, Kanagawa, Niigata, Gifu, Aichi, Mie, Kagawa, Nagasaki, Kumamoto, Miyazaki.  From Feb 5 to Feb 27, priority measures apply to Wakayama prefecture.  From Jan 27 to Feb 20, priority measures apply to: Hokkaido, Aomori, Yamagata, Fukushima, Ibaraki, Tochigi, Ishikawa, Nagano, Shizuoka, Kyoto, Osaka, Hyogo, Shimane, Okayama, Fukuoka, Saga, Oita, Kagoshima Prefecture.  From Jan 9 to Feb 20: Hiroshima prefecture, Yamaguchi prefecture, Okinawa prefecture.  https://web.archive.org/web/20220211020611/https://corona.go.jp/emergency/  https://web.archive.org/web/20220211185423/https://www3.nhk.or.jp/news/html/20220210/k10013476611000.html"
"198","Japan","JPN",2022-02-20,"East_Asia_Pacific","C2: Workplace closing","1G","1G","No change to previous policy.  The following measures now apply to all prefectures under priority measures: Require closing restaurants and retail from 9PM and to refrain from serving alcohol after 8PM. Restaurants may continue to serve patrons up to a limit of 4 people per table and may serve groups greater than 4 if proof of vaccination is shown. For all other businesses remote work from home is encouraged when possible.  For all those in priority measures, upper limit for event gatherings will also be limited to a maximum of 5,000 or half of the venue's capacity, whichever is the smallest number of attendees. Loud events may only operate at 50% venue capacity, all other events may operate at 100% venue capacity.  https://web.archive.org/web/20220120163925/https://www3.nhk.or.jp/news/html/20220119/k10013438191000.html  https://web.archive.org/web/20220220024616/https://corona.go.jp/emergency/  https://web.archive.org/web/20220207231918/https://www.bousai.metro.tokyo.lg.jp/1009757/1020861.html  https://web.archive.org/web/20220207231943/https://www.bousai.metro.tokyo.lg.jp/1009757/1020864.html    On February 20 2022 the following prefectures will lift priority measures: Okinawa, Yamaguchi, Yamagata, Shimane, Oita.  For all other prefectures listed, priority measures have been extended and are to continue until March 6 2022: Hiroshima, Gunma, Saitama, Chiba, Tokyo, Kanagawa, Niigata, Gifu, Aichi, Mie, Kagawa, Nagasaki, Kumamoto, Miyazaki, Hokkaido, Aomori, Fukushima, Ibaraki, Tochigi, Ishikawa, Nagano, Shizuoka, Kyoto, Osaka, Hyogo, Okayama, Fukuoka, Saga, Kagoshima, Wakayama, Kochi.  https://web.archive.org/web/20220220024624/https://www3.nhk.or.jp/news/html/20220218/k10013489721000.html  https://web.archive.org/web/20220220024616/https://corona.go.jp/emergency/"
"199","Japan","JPN",2022-03-07,"East_Asia_Pacific","C2: Workplace closing","1G","1G","On March 7, priority measures for the following 18 metropolitan areas or prefectures continue until March 21 2022:  Gunma, Saitama, Chiba, Tokyo, Kanagawa, Gifu, Aichi, Kagawa, Kumamoto, Hokkaido, Aomori, Ibaraki, Tochigi, Ishikawa, Shizuoka, Kyoto, Osaka, Hyogo.  Meanwhile, on March 6, measures for the folloiwng 13 prefectures are lifted:   Fukushima, Niigata, Nagano, Mie, Wakayama, Okayama, Hiroshima, Kochi, Fukuoka, Saga, Nagasaki, Miyazaki and Kagoshima.    No change to previous policy. The following measures apply to all prefectures under priority measures: Require closing restaurants and retail from 9PM and to refrain from serving alcohol after 8PM. Restaurants may continue to serve patrons up to a limit of 4 people per table and may serve groups greater than 4 if proof of vaccination is shown. For all other businesses remote work from home is encouraged when possible.  For all those in priority measures, upper limit for event gatherings will also be limited to a maximum of 5,000 or half of the venue's capacity, whichever is the smallest number of attendees. Loud events may only operate at 50% venue capacity, all other events may operate at 100% venue capacity.    https://web.archive.org/web/20220307055524/https://corona.go.jp/emergency/  https://web.archive.org/web/20220304021624/http://www3.nhk.or.jp/news/html/20220303/k10013511781000.html  https://web.archive.org/web/20220307063439/https://www.bousai.metro.tokyo.lg.jp/1009757/1021127.html"
"200","Japan","JPN",2022-02-12,"East_Asia_Pacific","C3: Cancel public events","1G","1G","No change to previous policy as events continue to be held with restrictions of capacity.  In Tokyo and Okinawa, upper limit for event gatherings will also be limited to a maximum of 5,000 or half of the venue's capacity, whichever is the smallest number of attendees. Loud events may only operate at 50% venue capacity, all other events may operate at 100% venue capacity.  https://web.archive.org/web/20220120163925/https://www3.nhk.or.jp/news/html/20220119/k10013438191000.html  https://web.archive.org/web/20220211185845/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0203eigo.pdf  https://web.archive.org/web/20220207231918/https://www.bousai.metro.tokyo.lg.jp/1009757/1020861.html  https://web.archive.org/web/20220207231943/https://www.bousai.metro.tokyo.lg.jp/1009757/1020864.html    On February 12 2022, priority measures begin being applied to Kochi prefecture until March 6.  Priority have also been extended until Mar 6 for: Gunma, Saitama, Chiba, Tokyo, Kanagawa, Niigata, Gifu, Aichi, Mie, Kagawa, Nagasaki, Kumamoto, Miyazaki.  From Feb 5 to Feb 27, priority measures apply to Wakayama prefecture.  From Jan 27 to Feb 20, priority measures apply to: Hokkaido, Aomori, Yamagata, Fukushima, Ibaraki, Tochigi, Ishikawa, Nagano, Shizuoka, Kyoto, Osaka, Hyogo, Shimane, Okayama, Fukuoka, Saga, Oita, Kagoshima Prefecture.  From Jan 9 to Feb 20: Hiroshima prefecture, Yamaguchi prefecture, Okinawa prefecture.  https://web.archive.org/web/20220211020611/https://corona.go.jp/emergency/  https://web.archive.org/web/20220211185423/https://www3.nhk.or.jp/news/html/20220210/k10013476611000.html"
"201","Japan","JPN",2022-02-20,"East_Asia_Pacific","C3: Cancel public events","1G","1G","No change to previous policy as events continue to be held with restrictions of capacity.  For all those in priority measures, upper limit for event gatherings will also be limited to a maximum of 5,000 or half of the venue's capacity, whichever is the smallest number of attendees. Loud events may only operate at 50% venue capacity, all other events may operate at 100% venue capacity.  https://web.archive.org/web/20220120163925/https://www3.nhk.or.jp/news/html/20220119/k10013438191000.html  https://web.archive.org/web/20220220024616/https://corona.go.jp/emergency/  https://web.archive.org/web/20220207231918/https://www.bousai.metro.tokyo.lg.jp/1009757/1020861.html  https://web.archive.org/web/20220207231943/https://www.bousai.metro.tokyo.lg.jp/1009757/1020864.html    On February 20 2022 the following prefectures will lift priority measures: Okinawa, Yamaguchi, Yamagata, Shimane, Oita.  For all other prefectures listed, priority measures have been extended and are to continue until March 6 2022: Hiroshima, Gunma, Saitama, Chiba, Tokyo, Kanagawa, Niigata, Gifu, Aichi, Mie, Kagawa, Nagasaki, Kumamoto, Miyazaki, Hokkaido, Aomori, Fukushima, Ibaraki, Tochigi, Ishikawa, Nagano, Shizuoka, Kyoto, Osaka, Hyogo, Okayama, Fukuoka, Saga, Kagoshima, Wakayama, Kochi.  https://web.archive.org/web/20220220024624/https://www3.nhk.or.jp/news/html/20220218/k10013489721000.html  https://web.archive.org/web/20220220024616/https://corona.go.jp/emergency/"
"202","Japan","JPN",2022-03-07,"East_Asia_Pacific","C3: Cancel public events","1G","1G","On March 7, priority measures for the following 18 metropolitan areas or prefectures continue until March 21 2022:  Gunma, Saitama, Chiba, Tokyo, Kanagawa, Gifu, Aichi, Kagawa, Kumamoto, Hokkaido, Aomori, Ibaraki, Tochigi, Ishikawa, Shizuoka, Kyoto, Osaka, Hyogo.  Meanwhile, on March 6, measures for the folloiwng 13 prefectures are lifted:   Fukushima, Niigata, Nagano, Mie, Wakayama, Okayama, Hiroshima, Kochi, Fukuoka, Saga, Nagasaki, Miyazaki and Kagoshima.    No change to previous policy as events continue to be held with restrictions of capacity.  For all those in priority measures, upper limit for event gatherings will also be limited to a maximum of 5,000 or half of the venue's capacity, whichever is the smallest number of attendees. Loud events may only operate at 50% venue capacity, all other events may operate at 100% venue capacity.    https://web.archive.org/web/20220307055524/https://corona.go.jp/emergency/  https://web.archive.org/web/20220304021624/http://www3.nhk.or.jp/news/html/20220303/k10013511781000.html  https://web.archive.org/web/20220307063439/https://www.bousai.metro.tokyo.lg.jp/1009757/1021127.html"
"203","Japan","JPN",2022-02-12,"East_Asia_Pacific","C4: Restrictions on gatherings","1G","1G","No change to previous policy as events continue to be held with restrictions of capacity.  In Tokyo and Okinawa, upper limit for event gatherings will also be limited to a maximum of 5,000 or half of the venue's capacity, whichever is the smallest number of attendees. Loud events may only operate at 50% venue capacity, all other events may operate at 100% venue capacity.  https://web.archive.org/web/20220120163925/https://www3.nhk.or.jp/news/html/20220119/k10013438191000.html  https://web.archive.org/web/20220207231538/https://www.pref.okinawa.lg.jp/site/chijiko/koho/corona/documents/0203taishohoshin_1.pdf  https://web.archive.org/web/20220207231918/https://www.bousai.metro.tokyo.lg.jp/1009757/1020861.html  https://web.archive.org/web/20220207231943/https://www.bousai.metro.tokyo.lg.jp/1009757/1020864.html    On February 12 2022, priority measures begin being applied to Kochi prefecture until March 6.  Priority have also been extended until Mar 6 for: Gunma, Saitama, Chiba, Tokyo, Kanagawa, Niigata, Gifu, Aichi, Mie, Kagawa, Nagasaki, Kumamoto, Miyazaki.  From Feb 5 to Feb 27, priority measures apply to Wakayama prefecture.  From Jan 27 to Feb 20, priority measures apply to: Hokkaido, Aomori, Yamagata, Fukushima, Ibaraki, Tochigi, Ishikawa, Nagano, Shizuoka, Kyoto, Osaka, Hyogo, Shimane, Okayama, Fukuoka, Saga, Oita, Kagoshima Prefecture.  From Jan 9 to Feb 20: Hiroshima prefecture, Yamaguchi prefecture, Okinawa prefecture.  https://web.archive.org/web/20220211020611/https://corona.go.jp/emergency/  https://web.archive.org/web/20220211185423/https://www3.nhk.or.jp/news/html/20220210/k10013476611000.html"
"204","Japan","JPN",2022-02-20,"East_Asia_Pacific","C4: Restrictions on gatherings","1G","1G","No change to previous policy as events continue to be held with restrictions of capacity.  For all those in priority measures, upper limit for event gatherings will also be limited to a maximum of 5,000 or half of the venue's capacity, whichever is the smallest number of attendees. Loud events may only operate at 50% venue capacity, all other events may operate at 100% venue capacity.  https://web.archive.org/web/20220120163925/https://www3.nhk.or.jp/news/html/20220119/k10013438191000.html  https://web.archive.org/web/20220220024616/https://corona.go.jp/emergency/  https://web.archive.org/web/20220207231918/https://www.bousai.metro.tokyo.lg.jp/1009757/1020861.html  https://web.archive.org/web/20220207231943/https://www.bousai.metro.tokyo.lg.jp/1009757/1020864.html    On February 20 2022 the following prefectures will lift priority measures: Okinawa, Yamaguchi, Yamagata, Shimane, Oita.  For all other prefectures listed, priority measures have been extended and are to continue until March 6 2022: Hiroshima, Gunma, Saitama, Chiba, Tokyo, Kanagawa, Niigata, Gifu, Aichi, Mie, Kagawa, Nagasaki, Kumamoto, Miyazaki, Hokkaido, Aomori, Fukushima, Ibaraki, Tochigi, Ishikawa, Nagano, Shizuoka, Kyoto, Osaka, Hyogo, Okayama, Fukuoka, Saga, Kagoshima, Wakayama, Kochi.  https://web.archive.org/web/20220220024624/https://www3.nhk.or.jp/news/html/20220218/k10013489721000.html  https://web.archive.org/web/20220220024616/https://corona.go.jp/emergency/"
"205","Japan","JPN",2022-03-07,"East_Asia_Pacific","C4: Restrictions on gatherings","1G","1G","On March 7, priority measures for the following 18 metropolitan areas or prefectures continue until March 21 2022:  Gunma, Saitama, Chiba, Tokyo, Kanagawa, Gifu, Aichi, Kagawa, Kumamoto, Hokkaido, Aomori, Ibaraki, Tochigi, Ishikawa, Shizuoka, Kyoto, Osaka, Hyogo.  Meanwhile, on March 6, measures for the folloiwng 13 prefectures are lifted:   Fukushima, Niigata, Nagano, Mie, Wakayama, Okayama, Hiroshima, Kochi, Fukuoka, Saga, Nagasaki, Miyazaki and Kagoshima.    No change to previous policy as events continue to be held with restrictions of capacity.  For all those in priority measures, upper limit for event gatherings will also be limited to a maximum of 5,000 or half of the venue's capacity, whichever is the smallest number of attendees. Loud events may only operate at 50% venue capacity, all other events may operate at 100% venue capacity.    https://web.archive.org/web/20220307055524/https://corona.go.jp/emergency/  https://web.archive.org/web/20220304021624/http://www3.nhk.or.jp/news/html/20220303/k10013511781000.html  https://web.archive.org/web/20220307063439/https://www.bousai.metro.tokyo.lg.jp/1009757/1021127.html"
"206","Japan","JPN",2022-02-21,"East_Asia_Pacific","C6: Stay at home requirements","1G","1G","No change to previous policy. The government continues to encourage people to avoid dense crowds and situations of high risk for infection, to refrain for unnecessary movement to areas with high infection rates. Telework is also highly encouraged.    https://web.archive.org/web/20220225195546/https://corona.go.jp/emergency/"
"207","Japan","JPN",2022-02-21,"East_Asia_Pacific","C7: Restrictions on internal movement","1G","1G","The government continues to encourage residents to practice precautions moving between prefectures, particularly to and from areas of high infection rates and particularly for those unvaccinated.    https://web.archive.org/web/20220225195546/https://corona.go.jp/emergency/"
"208","Japan","JPN",2022-02-16,"East_Asia_Pacific","C8: International travel controls","4","4","The government is looking to gradually open up borders and have announced that by the beginning of March, Japan will be permitting 5,000 individuals a day to enter the country, up from 3,500. However, leisure and non-Visa travel from all countries continues to be restricted for most travellers.  https://web.archive.org/web/20220220030103/https://www3.nhk.or.jp/news/html/20220216/k10013486121000.html  https://web.archive.org/web/20220220030144/https://jp.usembassy.gov/covid-19-information/  https://web.archive.org/web/20220220030257/https://www.mofa.go.jp/mofaj/ca/fna/page4_005130.html"
"209","Japan","JPN",2022-02-25,"East_Asia_Pacific","C8: International travel controls","4","4","On February 25 2022, online application for entry is open in advance of the gradual relaxation of border measures beginning March 1 2022.  On March 1st, Japan will increase the maximum number of foreigners entering the country from the current 3,500 to 5,000 and gradually increase more entry.  Entry without an approved VISA sponsored by a Japanese workplace or school continues to be restricted.    https://web.archive.org/web/2/https://www3.nhk.or.jp/news/html/20220225/k10013501761000.html"
"210","Japan","JPN",2022-03-01,"East_Asia_Pacific","C8: International travel controls","4","4","On March 1st, Japan begins increasing the maximum number of foreigners entering the country from the current 3,500 to 5,000. Entry without an approved VISA sponsored by a workplace or a school continues to be restricted. Travel for leisure and tourism continues to be restricted.    https://web.archive.org/web/20220307060747/https://www3.nhk.or.jp/news/html/20220301/k10013506061000.html  https://web.archive.org/web/20220303111053/https://www3.nhk.or.jp/news/html/20220225/k10013501761000.html  https://web.archive.org/web/20220307065250/https://jp.usembassy.gov/covid-19-information/"
"211","Japan","JPN",2022-03-09,"East_Asia_Pacific","C8: International travel controls","4","4","The government is looking to expedite the entry for authorized foreigners into Japan (i.e. those with valid travel VISAs for business or education purposes). Japan is looking to permit 150,000 foreign students to enter the country by the end of May 2022.  On March 14 2022, Japan announced they will raise their daily upper limit of inbound travellers from 5,000 people to 7,000 people.    https://web.archive.org/web/20220311214604/https://www3.nhk.or.jp/news/html/20220309/k10013521921000.html"
"212","Japan","JPN",2022-02-08,"East_Asia_Pacific","E1: Income support","2G","2G","No change to previous policy. New unemployment subsidy application deadlines for January-March 2022 have been set for June 30, 2022 (support document partially revised as of Jan 28 2022).  The Japan Ministry of Health, Labour, and Welfare continues to provide financial support in the forms of: employment subsidies to encourage business owners to maintain employees, leave of absence due to COVID-19 infection, living expenses for leave of absence or the unemployed, and special support for low-income child-rearing households for a maximum of 50,000 yen per child. Employment subsidies have a maximum of 15,000 yen per day per person.    https://web.archive.org/web/20220211190020/https://www.mhlw.go.jp/stf/covid-19/kurashiyashigoto.html  https://web.archive.org/web/20220211190012/https://www.mhlw.go.jp/content/10900000/000622924.pdf"
"213","Japan","JPN",2022-02-21,"East_Asia_Pacific","E1: Income support","2G","2G","No change to previous policy. New unemployment subsidy application deadlines for January-March 2022 have been set for June 30, 2022 (support document partially revised as of Jan 28 2022).  The Japan Ministry of Health, Labour, and Welfare continues to provide financial support in the forms of: employment subsidies to encourage business owners to maintain employees, leave of absence due to COVID-19 infection, living expenses for leave of absence or the unemployed, and special support for low-income child-rearing households for a maximum of 50,000 yen per child. Employment subsidies have a maximum of 15,000 yen per day per person.    https://web.archive.org/web/20220211190020/https://www.mhlw.go.jp/stf/covid-19/kurashiyashigoto.html  https://web.archive.org/web/20220211190012/https://www.mhlw.go.jp/content/10900000/000622924.pdf"
"214","Japan","JPN",2022-03-01,"East_Asia_Pacific","E1: Income support","2G","2G","No change to previous policy. New unemployment subsidy application deadlines and support policy documents have been updated as of Mar 1 2022.  The Japan Ministry of Health, Labour, and Welfare continues to provide financial support in the forms of: employment subsidies to encourage business owners to maintain employees, leave of absence due to COVID-19 infection, living expenses for leave of absence or the unemployed, and special support for low-income child-rearing households for a maximum of 50,000 yen per child. Employment subsidies have a maximum of 15,000 yen per day per person.  For note, ""Elementary School Leave Subsidy"" is a system to support parents who have to take a break from work when the school or nursery school where their children attend is closed or closed due to the influence of COVID. Deadline have been extended until the end of June.    https://web.archive.org/web/20220307055840/https://www.mhlw.go.jp/stf/covid-19/kurashiyashigoto.html  https://web.archive.org/web/20220307063810/https://www.mhlw.go.jp/content/10900000/000622924.pdf  https://web.archive.org/web/20220307060512/https://www3.nhk.or.jp/news/html/20220226/k10013502281000.html"
"215","Japan","JPN",2022-02-08,"East_Asia_Pacific","E2: Debt/contract relief","2","2","No change to previous policy. New debt relief subsidy application deadlines for January-March 2022 have been set for June 30, 2022 (support document partially revised as of Jan 28 2022).  The Japan Ministry of Health, Labour, and Welfare continues to provide debt relief: loans for small-lot emergency funds and comprehensive unemployment funds are provided at interest-free and payments may be deferred up to one year. Housing security loans are available for those at risk of losing housing: rent payments may be deferred up to 9-months with evidence of employment search. Property tax exemption may be available for applicants facing declining income or unemployment due to the pandemic. For single-parent households, family housing support loan of upto 40,000 yen for 12 months is available interest-free for a one-time redemption if the parent continues to work for a year. Interviews for single-parent households will be conducted to understand their living conditions, motivation for employment, efforts to acquire qualifications, etc. A policy is also in place for the deferment for payments of national taxes.    https://web.archive.org/web/20220211190020/https://www.mhlw.go.jp/stf/covid-19/kurashiyashigoto.html  https://web.archive.org/web/20220211190012/https://www.mhlw.go.jp/content/10900000/000622924.pdf"
"216","Japan","JPN",2022-02-21,"East_Asia_Pacific","E2: Debt/contract relief","2","2","No change to previous policy. New debt relief subsidy application deadlines for January-March 2022 have been set for June 30, 2022 (support document partially revised as of Jan 28 2022).  The Japan Ministry of Health, Labour, and Welfare continues to provide debt relief: loans for small-lot emergency funds and comprehensive unemployment funds are provided at interest-free and payments may be deferred up to one year. Housing security loans are available for those at risk of losing housing: rent payments may be deferred up to 9-months with evidence of employment search. Property tax exemption may be available for applicants facing declining income or unemployment due to the pandemic. For single-parent households, family housing support loan of upto 40,000 yen for 12 months is available interest-free for a one-time redemption if the parent continues to work for a year. Interviews for single-parent households will be conducted to understand their living conditions, motivation for employment, efforts to acquire qualifications, etc. A policy is also in place for the deferment for payments of national taxes.    https://web.archive.org/web/20220211190020/https://www.mhlw.go.jp/stf/covid-19/kurashiyashigoto.html  https://web.archive.org/web/20220211190012/https://www.mhlw.go.jp/content/10900000/000622924.pdf"
"217","Japan","JPN",2022-03-01,"East_Asia_Pacific","E2: Debt/contract relief","2","2","No change to previous policy. New debt relief subsidy application deadlines and support policy documents have been updated as of Mar 1 2022.  The Japan Ministry of Health, Labour, and Welfare continues to provide debt relief: loans for small-lot emergency funds and comprehensive unemployment funds are provided at interest-free and payments may be deferred up to one year. Housing security loans are available for those at risk of losing housing: rent payments may be deferred up to 9-months with evidence of employment search. Property tax exemption may be available for applicants facing declining income or unemployment due to the pandemic. For single-parent households, family housing support loan of upto 40,000 yen for 12 months is available interest-free for a one-time redemption if the parent continues to work for a year. Interviews for single-parent households will be conducted to understand their living conditions, motivation for employment, efforts to acquire qualifications, etc. A policy is also in place for the deferment for payments of national taxes.    https://web.archive.org/web/20220307055840/https://www.mhlw.go.jp/stf/covid-19/kurashiyashigoto.html  https://web.archive.org/web/20220307063810/https://www.mhlw.go.jp/content/10900000/000622924.pdf"
"218","Japan","JPN",2022-02-08,"East_Asia_Pacific","H1: Public information campaigns","2G","2G","Comprehensive public information about COVID-19 continues to be disseminated by the government.    https://web.archive.org/web/20220211190229/https://corona.go.jp/  https://web.archive.org/web/20220211190253/https://corona.go.jp/dashboard/"
"219","Japan","JPN",2022-02-21,"East_Asia_Pacific","H1: Public information campaigns","2G","2G","Comprehensive public information about COVID-19 continues to be disseminated by the government.    https://web.archive.org/web/20220225200557/https://corona.go.jp/  https://web.archive.org/web/20220225200630/https://corona.go.jp/dashboard/"
"220","Japan","JPN",2022-02-08,"East_Asia_Pacific","H2: Testing policy","1","1","To reduce burden on medical facilities due increasing cases and the number of people looking to get tested, Tokyo Metropolitan Government has begun sending antigen test kits to those who apply and identify as close contacts of recently diagnosed cases.    https://web.archive.org/web/20220209115924/https://www3.nhk.or.jp/news/html/20220208/k10013472791000.html"
"221","Japan","JPN",2022-02-21,"East_Asia_Pacific","H2: Testing policy","1","1","No change to previous policy. In Yokohama, rapid antigen test kits are also being sent out to relieve strain on PCR testing due to staff shortages at hospitals and health lab facilities.    https://web.archive.org/web/20220225201303/https://www3.nhk.or.jp/news/html/20220222/k10013496881000.html"
"222","Japan","JPN",2022-03-04,"East_Asia_Pacific","H2: Testing policy","1","1","Ehime prefecture has been conducting free PCR and antigen tests across 80 pharmacies and clinics for asymptomatic people beginning January, expected to run until the end of March. However, due to supply issues, testing kits are becoming scarce and thus asymptomatic testing will be suspended beginning week of March 7.    https://web.archive.org/web/20220307061753/https://www3.nhk.or.jp/news/html/20220304/k10013513511000.html"
